event_date,horizon,party,main,official,model,mean,crps,seats_valid,lo50,hi50,lo80,hi80,lo95,hi95,model_h,mean_h,crps_h,lo50_h,hi50_h,lo80_h,hi80_h,lo95_h,hi95_h
2023-07-23,30,UPN,False,1.0,1,0.926,0.010676000000000005,True,1.0,1.0,0.8999999999999915,1.0,0.0,1.5249999999999773,1,0.924,0.011080000000000007,1.0,1.0,0.0,1.0,0.0,1.5249999999999773
2023-07-23,60,PP,True,137.0,135,133.114,3.0475639999999995,True,124.75,142.0,116.89999999999999,149.0,106.0,155.0,134,132.858,3.4045640000000006,123.0,142.0,113.89999999999999,151.0,102.47500000000001,157.52499999999998
2023-07-23,60,PSOE,True,121.0,96,97.132,17.538048,True,90.75,104.0,82.0,114.0,74.0,123.0,96,97.24,16.941807999999998,90.0,105.0,80.89999999999999,115.10000000000002,71.0,125.0
2023-07-23,60,VOX,True,33.0,42,42.056,5.309728000000001,True,36.0,48.0,30.0,55.0,22.0,64.0,42,42.074,5.290692000000001,35.0,49.0,30.0,56.0,20.47500000000001,66.0
2023-07-23,60,SUMAR,True,31.0,44,44.376,9.151191999999998,True,38.0,48.25,35.0,56.0,28.0,62.0,44,44.498,9.060932000000001,38.0,49.0,34.0,57.0,26.47500000000001,63.0
2023-07-23,60,ERC,False,7.0,12,11.296,3.6885200000000005,True,11.0,12.0,10.0,12.100000000000023,9.0,13.0,12,11.23,3.4723240000000004,10.0,12.0,9.0,13.0,8.0,13.0
2023-07-23,60,JxCat,False,7.0,7,7.454,0.24563600000000002,True,7.0,8.0,7.0,8.0,6.0,8.0,8,7.422,0.25786,7.0,8.0,7.0,8.0,6.0,8.0
2023-07-23,60,EHB,False,6.0,4,4.328,1.4489919999999998,True,4.0,5.0,4.0,5.0,4.0,5.0,4,4.39,1.3590840000000002,4.0,5.0,4.0,5.0,4.0,5.0
2023-07-23,60,PNV,False,5.0,6,6.038,0.982404,True,6.0,6.0,6.0,6.0,6.0,7.0,6,6.032,0.95228,6.0,6.0,6.0,6.0,5.47500000000001,7.0
2023-07-23,60,BNG,False,1.0,1,1.436,0.190096,True,1.0,2.0,1.0,2.0,1.0,2.0,1,1.424,0.179776,1.0,2.0,1.0,2.0,1.0,2.0
2023-07-23,60,CC,False,1.0,1,1.036,0.001447999999999998,True,1.0,1.0,1.0,1.0,1.0,2.0,1,1.062,0.0046599999999999975,1.0,1.0,1.0,1.0,1.0,2.0
2023-07-23,60,CUP,False,0.0,1,1.008,1.000064,True,1.0,1.0,1.0,1.0,1.0,1.0,1,1.054,1.0029160000000001,1.0,1.0,1.0,1.0,1.0,2.0
2023-07-23,60,UPN,False,1.0,1,0.726,0.07507600000000003,True,0.0,1.0,0.0,1.0,0.0,1.0,1,0.716,0.08065599999999998,0.0,1.0,0.0,1.0,0.0,1.0
2023-07-23,90,PP,True,137.0,136,135.192,2.8107040000000003,True,127.0,143.0,118.89999999999999,151.0,108.47500000000001,157.0,136,134.986,3.2855240000000006,125.0,145.0,114.0,154.0,102.0,160.0
2023-07-23,90,PSOE,True,121.0,98,99.674,15.103652,True,92.75,107.25,86.0,117.10000000000002,76.47500000000001,125.0,98,99.838,14.347620000000001,92.0,110.0,84.0,120.0,73.0,128.0
2023-07-23,90,VOX,True,33.0,42,42.264,5.422832,True,36.0,48.0,31.0,55.0,22.47500000000001,65.0,42,42.34,5.4054,36.0,49.0,30.0,56.0,20.47500000000001,67.0
2023-07-23,90,SUMAR,True,31.0,39,38.894,5.176452,True,35.0,45.0,28.0,48.0,20.47500000000001,55.0,39,38.902,5.171268,35.0,45.0,26.89999999999999,49.0,19.0,57.0
2023-07-23,90,ERC,False,7.0,12,11.534,4.027596,True,11.0,12.0,10.0,13.0,9.0,13.0,12,11.468,3.771424,11.0,12.0,10.0,13.0,8.0,13.0
2023-07-23,90,JxCat,False,7.0,8,7.632,0.412264,True,7.0,8.0,7.0,8.0,7.0,8.0,8,7.544,0.33808,7.0,8.0,7.0,8.0,6.0,8.0
2023-07-23,90,EHB,False,6.0,5,4.504,1.240024,True,4.0,5.0,4.0,5.0,4.0,5.0,5,4.562,1.16058,4.0,5.0,4.0,5.0,4.0,5.0
2023-07-23,90,PNV,False,5.0,6,6.07,1.0009080000000001,True,6.0,6.0,6.0,6.0,6.0,7.0,6,6.1,0.9817200000000001,6.0,6.0,6.0,7.0,6.0,7.0
2023-07-23,90,BNG,False,1.0,1,1.464,0.21529600000000002,True,1.0,2.0,1.0,2.0,1.0,2.0,1,1.436,0.20084800000000003,1.0,2.0,1.0,2.0,1.0,2.0
2023-07-23,90,CC,False,1.0,1,1.064,0.02804000000000001,True,1.0,1.0,1.0,2.0,0.0,2.0,1,1.062,0.036244,1.0,1.0,0.8999999999999915,2.0,0.0,2.0
2023-07-23,90,CUP,False,0.0,1,1.088,1.0077440000000002,True,1.0,1.0,1.0,1.0,1.0,2.0,1,1.14,1.0195999999999998,1.0,1.0,1.0,2.0,1.0,2.0
2023-07-23,90,UPN,False,1.0,1,0.62,0.15060800000000002,True,0.0,1.0,0.0,1.0,0.0,1.0,1,0.622,0.15064400000000003,0.0,1.0,0.0,1.0,0.0,1.0
2023-07-23,180,PP,True,137.0,136,134.362,3.0057,True,126.0,143.0,117.89999999999999,151.0,107.47500000000001,158.0,136,133.926,3.8728039999999986,123.0,145.0,111.0,155.0,99.0,163.52499999999998
2023-07-23,180,PSOE,True,121.0,101,102.254,12.634243999999999,True,94.0,111.0,88.0,121.0,80.0,128.52499999999998,101,102.742,11.606004000000002,93.0,114.25,85.0,124.0,74.0,135.0
2023-07-23,180,VOX,True,33.0,43,43.962,6.365012,True,37.0,50.0,30.0,59.0,21.47500000000001,70.0,43,44.072,6.206264,36.0,51.25,29.0,62.0,19.0,74.0
2023-07-23,180,SUMAR,True,31.0,36,33.81,2.855644,True,28.0,40.0,20.0,45.0,15.0,47.52499999999998,35,33.734,2.9924999999999997,28.0,41.0,19.0,46.0,12.47500000000001,49.52499999999998
2023-07-23,180,ERC,False,7.0,12,12.25,4.811268,True,12.0,13.0,11.0,13.0,10.0,13.0,12,12.092,4.381055999999999,11.0,13.0,10.0,13.0,9.0,14.0
2023-07-23,180,JxCat,False,7.0,7,7.404,0.24986399999999998,True,7.0,8.0,7.0,8.0,6.0,8.0,8,7.4,0.279512,7.0,8.0,6.0,8.0,5.0,9.0
2023-07-23,180,EHB,False,6.0,5,4.602,0.953732,True,4.0,5.0,3.0,6.0,2.0,7.0,5,4.616,0.879824,4.0,5.0,3.0,6.0,2.0,7.0
2023-07-23,180,PNV,False,5.0,6,6.222,0.9568920000000001,True,6.0,6.0,6.0,7.0,5.0,8.0,6,6.254,0.9417960000000001,6.0,7.0,6.0,7.0,4.0,8.0
2023-07-23,180,BNG,False,1.0,1,1.38,0.25230400000000003,True,1.0,2.0,0.0,2.0,0.0,3.0,1,1.354,0.23716400000000004,1.0,2.0,0.0,2.0,0.0,3.0
2023-07-23,180,CC,False,1.0,1,0.988,0.22219999999999995,True,0.0,2.0,0.0,2.0,0.0,3.0,1,1.006,0.229124,0.0,2.0,0.0,2.0,0.0,3.0
2023-07-23,180,CUP,False,0.0,1,1.48,1.1461679999999999,True,1.0,2.0,1.0,2.0,0.0,3.0,1,1.506,1.128212,1.0,2.0,1.0,2.0,0.0,3.0
2023-07-23,180,UPN,False,1.0,1,1.286,0.26658000000000004,True,0.0,2.0,0.0,3.0,0.0,4.0,1,1.298,0.275108,0.0,2.0,0.0,3.0,0.0,4.0
